delta_c_MHz,R_qutip,Pout_microW
5.0000,2.6572,0.000651
5.2000,2.6572,0.000421
5.4000,2.6572,0.000279
5.6000,2.6572,0.000190
5.8000,2.6572,0.000133
6.0000,2.6572,0.000095
6.2000,2.6572,0.000069
6.4000,2.6572,0.000052
6.6000,2.6572,0.000039
6.8000,2.6572,0.000031
7.0000,2.6572,0.000024
7.2000,2.6572,0.000019
7.4000,2.6572,0.000016
7.6000,2.6572,0.000013
7.8000,2.6572,0.000011
8.0000,2.6572,0.000009
8.2000,2.6572,0.000008
8.4000,2.6572,0.000007
8.6000,2.6572,0.000006
8.8000,2.6572,0.000005
9.0000,2.6572,0.000004
9.2000,2.6572,0.000004
9.4000,2.6572,0.000003
9.6000,2.6572,0.000003
9.8000,2.6572,0.000003
10.0000,2.6572,0.000003
10.2000,2.6572,0.000002
10.4000,2.6572,0.000002
10.6000,2.6572,0.000002
10.8000,2.6572,0.000002
11.0000,2.6572,0.000002
11.2000,2.6572,0.000002
11.4000,2.6572,0.000002
11.6000,2.6572,0.000001
11.8000,2.6572,0.000001
12.0000,2.6572,0.000001
12.2000,2.6572,0.000001
12.4000,2.6572,0.000001
12.6000,2.6572,0.000001
12.8000,2.6572,0.000001
13.0000,2.6572,0.000001
13.2000,2.6572,0.000001
13.4000,2.6572,0.000001
13.6000,2.6572,0.000001
13.8000,2.6572,0.000001
14.0000,2.6572,0.000001
14.2000,2.6572,0.000001
14.4000,2.6572,0.000001
14.6000,2.6572,0.000001
14.8000,2.6572,0.000001
15.0000,2.6572,0.000001
15.2000,2.6572,0.000001
15.4000,2.6572,0.000001
15.6000,2.6572,0.000001
15.8000,2.6572,0.000001
16.0000,2.6572,0.000001
16.2000,2.6572,0.000001
16.4000,2.6572,0.000001
16.6000,2.6572,0.000001
16.8000,2.6572,0.000001
17.0000,2.6572,0.000001
17.2000,2.6572,0.000001
17.4000,2.6572,0.000001
17.6000,2.6572,0.000001
17.8000,2.6572,0.000001
18.0000,2.6572,0.000001
18.2000,2.6572,0.000001
18.4000,2.6572,0.000001
18.6000,2.6572,0.000001
18.8000,2.6572,0.000001
19.0000,2.6572,0.000001
19.2000,2.6572,0.000001
19.4000,2.6572,0.000001
19.6000,2.6572,0.000001
19.8000,2.6572,0.000001
20.0000,2.6572,0.000000
-20.0000,2.7594,0.000000
-19.8000,2.7594,0.000001
-19.6000,2.7594,0.000001
-19.4000,2.7594,0.000001
-19.2000,2.7594,0.000001
-19.0000,2.7594,0.000001
-18.8000,2.7594,0.000001
-18.6000,2.7594,0.000001
-18.4000,2.7594,0.000001
-18.2000,2.7594,0.000001
-18.0000,2.7594,0.000001
-17.8000,2.7594,0.000001
-17.6000,2.7594,0.000001
-17.4000,2.7594,0.000001
-17.2000,2.7594,0.000001
-17.0000,2.7594,0.000001
-16.8000,2.7594,0.000001
-16.6000,2.7594,0.000001
-16.4000,2.7594,0.000001
-16.2000,2.7594,0.000001
-16.0000,2.7594,0.000001
-15.8000,2.7594,0.000001
-15.6000,2.7594,0.000001
-15.4000,2.7594,0.000001
-15.2000,2.7594,0.000001
-15.0000,2.7594,0.000001
-14.8000,2.7594,0.000001
-14.6000,2.7594,0.000001
-14.4000,2.7594,0.000001
-14.2000,2.7594,0.000001
-14.0000,2.7594,0.000001
-13.8000,2.7594,0.000001
-13.6000,2.7594,0.000001
-13.4000,2.7594,0.000001
-13.2000,2.7594,0.000001
-13.0000,2.7594,0.000001
-12.8000,2.7594,0.000001
-12.6000,2.7594,0.000001
-12.4000,2.7594,0.000001
-12.2000,2.7594,0.000001
-12.0000,2.7594,0.000001
-11.8000,2.7594,0.000001
-11.6000,2.7594,0.000001
-11.4000,2.7594,0.000002
-11.2000,2.7594,0.000002
-11.0000,2.7594,0.000002
-10.8000,2.7594,0.000002
-10.6000,2.7594,0.000002
-10.4000,2.7594,0.000002
-10.2000,2.7594,0.000002
-10.0000,2.7594,0.000003
-9.8000,2.7594,0.000003
-9.6000,2.7594,0.000003
-9.4000,2.7594,0.000004
-9.2000,2.7594,0.000004
-9.0000,2.7594,0.000004
-8.8000,2.7594,0.000005
-8.6000,2.7594,0.000006
-8.4000,2.7594,0.000007
-8.2000,2.7594,0.000008
-8.0000,2.7594,0.000009
-7.8000,2.7594,0.000011
-7.6000,2.7594,0.000013
-7.4000,2.7594,0.000016
-7.2000,2.7594,0.000020
-7.0000,2.7594,0.000025
-6.8000,2.7594,0.000032
-6.6000,2.7594,0.000042
-6.4000,2.7594,0.000055
-6.2000,2.7594,0.000074
-6.0000,2.7594,0.000102
-5.8000,2.7594,0.000144
-5.6000,2.7594,0.000207
-5.4000,2.7594,0.000306
-5.2000,2.7594,0.000465
-5.0000,2.7594,0.000727
-4.8000,2.7594,0.001168
-4.6000,2.7594,0.001932
-4.4000,2.7594,0.003291
-4.2000,2.7594,0.005767
-4.0000,2.7594,0.010370
-3.8000,2.7594,0.019072
-3.6000,2.7594,0.035678
-3.4000,2.7594,0.067368
-3.2000,2.7594,0.127083
-3.0000,2.7594,0.236350
-2.8000,2.7594,0.426414
-2.6000,2.7594,0.732440
-2.4000,2.7594,1.173574
-2.2000,2.7594,1.718552
-2.0000,2.7594,2.258651
-1.8000,2.7594,2.630035
-1.6000,2.7594,2.700782
-1.4000,2.7594,2.461019
-1.2000,2.7594,2.026467
-1.0000,2.7594,1.553045
-0.8000,2.7594,1.150727
-0.6000,2.7594,0.859717
-0.4000,2.7594,0.674410
-0.2000,2.7594,0.574440
0.0000,2.7594,0.543130
0.2000,2.7594,0.574440
0.4000,2.7594,0.674410
0.6000,2.7594,0.859717
0.8000,2.7594,1.150727
1.0000,2.7594,1.553045
1.2000,2.7594,2.026467
1.4000,2.7594,2.461019
1.6000,2.7594,2.700782
1.8000,2.7594,2.630035
2.0000,2.7594,2.258651
2.2000,2.7594,1.718552
2.4000,2.7594,1.173574
2.6000,2.7594,0.732440
2.8000,2.7594,0.426414
3.0000,2.7594,0.236350
3.2000,2.7594,0.127083
3.4000,2.7594,0.067368
3.6000,2.7594,0.035678
3.8000,2.7594,0.019072
4.0000,2.7594,0.010370
4.2000,2.7594,0.005767
4.4000,2.7594,0.003291
4.6000,2.7594,0.001932
4.8000,2.7594,0.001168
5.0000,2.7594,0.000727
5.2000,2.7594,0.000465
5.4000,2.7594,0.000306
5.6000,2.7594,0.000207
5.8000,2.7594,0.000144
6.0000,2.7594,0.000102
6.2000,2.7594,0.000074
6.4000,2.7594,0.000055
6.6000,2.7594,0.000042
6.8000,2.7594,0.000032
7.0000,2.7594,0.000025
7.2000,2.7594,0.000020
7.4000,2.7594,0.000016
7.6000,2.7594,0.000013
7.8000,2.7594,0.000011
8.0000,2.7594,0.000009
8.2000,2.7594,0.000008
8.4000,2.7594,0.000007
8.6000,2.7594,0.000006
8.8000,2.7594,0.000005
9.0000,2.7594,0.000004
9.2000,2.7594,0.000004
9.4000,2.7594,0.000004
9.6000,2.7594,0.000003
9.8000,2.7594,0.000003
10.0000,2.7594,0.000003
10.2000,2.7594,0.000002
10.4000,2.7594,0.000002
10.6000,2.7594,0.000002
10.8000,2.7594,0.000002
11.0000,2.7594,0.000002
11.2000,2.7594,0.000002
11.4000,2.7594,0.000002
11.6000,2.7594,0.000001
11.8000,2.7594,0.000001
12.0000,2.7594,0.000001
12.2000,2.7594,0.000001
12.4000,2.7594,0.000001
12.6000,2.7594,0.000001
12.8000,2.7594,0.000001
13.0000,2.7594,0.000001
13.2000,2.7594,0.000001
13.4000,2.7594,0.000001
13.6000,2.7594,0.000001
13.8000,2.7594,0.000001
14.0000,2.7594,0.000001
14.2000,2.7594,0.000001
14.4000,2.7594,0.000001
14.6000,2.7594,0.000001
14.8000,2.7594,0.000001
15.0000,2.7594,0.000001
15.2000,2.7594,0.000001
15.4000,2.7594,0.000001
15.6000,2.7594,0.000001
15.8000,2.7594,0.000001
16.0000,2.7594,0.000001
16.2000,2.7594,0.000001
16.4000,2.7594,0.000001
16.6000,2.7594,0.000001
16.8000,2.7594,0.000001
17.0000,2.7594,0.000001
17.2000,2.7594,0.000001
17.4000,2.7594,0.000001
17.6000,2.7594,0.000001
17.8000,2.7594,0.000001
18.0000,2.7594,0.000001
18.2000,2.7594,0.000001
18.4000,2.7594,0.000001
18.6000,2.7594,0.000001
18.8000,2.7594,0.000001
19.0000,2.7594,0.000001
19.2000,2.7594,0.000001
19.4000,2.7594,0.000001
19.6000,2.7594,0.000001
19.8000,2.7594,0.000001
20.0000,2.7594,0.000000
-20.0000,2.8616,0.000000
-19.8000,2.8616,0.000001
-19.6000,2.8616,0.000001
-19.4000,2.8616,0.000001
-19.2000,2.8616,0.000001
-19.0000,2.8616,0.000001
-18.8000,2.8616,0.000001
-18.6000,2.8616,0.000001
-18.4000,2.8616,0.000001
-18.2000,2.8616,0.000001
-18.0000,2.8616,0.000001
-17.8000,2.8616,0.000001
-17.6000,2.8616,0.000001
-17.4000,2.8616,0.000001
-17.2000,2.8616,0.000001
-17.0000,2.8616,0.000001
-16.8000,2.8616,0.000001
-16.6000,2.8616,0.000001
-16.4000,2.8616,0.000001
-16.2000,2.8616,0.000001
-16.0000,2.8616,0.000001
-15.8000,2.8616,0.000001
-15.6000,2.8616,0.000001
-15.4000,2.8616,0.000001
-15.2000,2.8616,0.000001
-15.0000,2.8616,0.000001
-14.8000,2.8616,0.000001
-14.6000,2.8616,0.000001
-14.4000,2.8616,0.000001
-14.2000,2.8616,0.000001
-14.0000,2.8616,0.000001
-13.8000,2.8616,0.000001
-13.6000,2.8616,0.000001
-13.4000,2.8616,0.000001
-13.2000,2.8616,0.000001
-13.0000,2.8616,0.000001
-12.8000,2.8616,0.000001
-12.6000,2.8616,0.000001
-12.4000,2.8616,0.000001
-12.2000,2.8616,0.000001
-12.0000,2.8616,0.000001
-11.8000,2.8616,0.000001
-11.6000,2.8616,0.000001
-11.4000,2.8616,0.000002
-11.2000,2.8616,0.000002
-11.0000,2.8616,0.000002
-10.8000,2.8616,0.000002
-10.6000,2.8616,0.000002
-10.4000,2.8616,0.000002
-10.2000,2.8616,0.000002
-10.0000,2.8616,0.000003
-9.8000,2.8616,0.000003
-9.6000,2.8616,0.000003
-9.4000,2.8616,0.000004
-9.2000,2.8616,0.000004
-9.0000,2.8616,0.000005
-8.8000,2.8616,0.000005
-8.6000,2.8616,0.000006
-8.4000,2.8616,0.000007
-8.2000,2.8616,0.000008
-8.0000,2.8616,0.000010
-7.8000,2.8616,0.000011
-7.6000,2.8616,0.000014
-7.4000,2.8616,0.000017
-7.2000,2.8616,0.000021
-7.0000,2.8616,0.000026
-6.8000,2.8616,0.000034
-6.6000,2.8616,0.000044
-6.4000,2.8616,0.000059
-6.2000,2.8616,0.000080
-6.0000,2.8616,0.000110
-5.8000,2.8616,0.000156
-5.6000,2.8616,0.000227
-5.4000,2.8616,0.000338
-5.2000,2.8616,0.000517
-5.0000,2.8616,0.000815
-4.8000,2.8616,0.001321
-4.6000,2.8616,0.002207
-4.4000,2.8616,0.003796
-4.2000,2.8616,0.006715
-4.0000,2.8616,0.012181
-3.8000,2.8616,0.022574
-3.6000,2.8616,0.042472
-3.4000,2.8616,0.080444
-3.2000,2.8616,0.151657
-3.0000,2.8616,0.280555
-2.8000,2.8616,0.500607
-2.6000,2.8616,0.844909
-2.4000,2.8616,1.321065
-2.2000,2.8616,1.875327
-2.0000,2.8616,2.376155
-1.8000,2.8616,2.658185
-1.6000,2.8616,2.620537
-1.4000,2.8616,2.297747
-1.2000,2.8616,1.829934
-1.0000,2.8616,1.365977
-0.8000,2.8616,0.993413
-0.6000,2.8616,0.733597
-0.4000,2.8616,0.571902
-0.2000,2.8616,0.485803
0.0000,2.8616,0.458995
0.2000,2.8616,0.485803
0.4000,2.8616,0.571902
0.6000,2.8616,0.733597
0.8000,2.8616,0.993413
1.0000,2.8616,1.365977
1.2000,2.8616,1.829934
1.4000,2.8616,2.297747
1.6000,2.8616,2.620537
1.8000,2.8616,2.658185
2.0000,2.8616,2.376155
2.2000,2.8616,1.875327
2.4000,2.8616,1.321065
2.6000,2.8616,0.844909
2.8000,2.8616,0.500607
3.0000,2.8616,0.280555
3.2000,2.8616,0.151657
3.4000,2.8616,0.080444
3.6000,2.8616,0.042472
3.8000,2.8616,0.022574
4.0000,2.8616,0.012181
4.2000,2.8616,0.006715
4.4000,2.8616,0.003796
4.6000,2.8616,0.002207
4.8000,2.8616,0.001321
5.0000,2.8616,0.000815
5.2000,2.8616,0.000517
5.4000,2.8616,0.000338
5.6000,2.8616,0.000227
5.8000,2.8616,0.000156
6.0000,2.8616,0.000110
6.2000,2.8616,0.000080
6.4000,2.8616,0.000059
6.6000,2.8616,0.000044
6.8000,2.8616,0.000034
7.0000,2.8616,0.000026
7.2000,2.8616,0.000021
7.4000,2.8616,0.000017
7.6000,2.8616,0.000014
7.8000,2.8616,0.000011
8.0000,2.8616,0.000010
8.2000,2.8616,0.000008
8.4000,2.8616,0.000007
8.6000,2.8616,0.000006
8.8000,2.8616,0.000005
9.0000,2.8616,0.000005
9.2000,2.8616,0.000004
9.4000,2.8616,0.000004
9.6000,2.8616,0.000003
9.8000,2.8616,0.000003
10.0000,2.8616,0.000003
10.2000,2.8616,0.000002
10.4000,2.8616,0.000002
10.6000,2.8616,0.000002
10.8000,2.8616,0.000002
11.0000,2.8616,0.000002
11.2000,2.8616,0.000002
11.4000,2.8616,0.000002
11.6000,2.8616,0.000001
11.8000,2.8616,0.000001
12.0000,2.8616,0.000001
12.2000,2.8616,0.000001
12.4000,2.8616,0.000001
12.6000,2.8616,0.000001
12.8000,2.8616,0.000001
13.0000,2.8616,0.000001
13.2000,2.8616,0.000001
13.4000,2.8616,0.000001
13.6000,2.8616,0.000001
13.8000,2.8616,0.000001
14.0000,2.8616,0.000001
14.2000,2.8616,0.000001
14.4000,2.8616,0.000001
14.6000,2.8616,0.000001
14.8000,2.8616,0.000001
15.0000,2.8616,0.000001
15.2000,2.8616,0.000001
15.4000,2.8616,0.000001
15.6000,2.8616,0.000001
15.8000,2.8616,0.000001
16.0000,2.8616,0.000001
16.2000,2.8616,0.000001
16.4000,2.8616,0.000001
16.6000,2.8616,0.000001
16.8000,2.8616,0.000001
17.0000,2.8616,0.000001
17.2000,2.8616,0.000001
17.4000,2.8616,0.000001
17.6000,2.8616,0.000001
17.8000,2.8616,0.000001
18.0000,2.8616,0.000001
18.2000,2.8616,0.000001
18.4000,2.8616,0.000001
18.6000,2.8616,0.000001
18.8000,2.8616,0.000001
19.0000,2.8616,0.000001
19.2000,2.8616,0.000001
19.4000,2.8616,0.000001
19.6000,2.8616,0.000001
19.8000,2.8616,0.000001
20.0000,2.8616,0.000000
-20.0000,2.9638,0.000000
-19.8000,2.9638,0.000001
-19.6000,2.9638,0.000001
-19.4000,2.9638,0.000001
-19.2000,2.9638,0.000001
-19.0000,2.9638,0.000001
-18.8000,2.9638,0.000001
-18.6000,2.9638,0.000001
-18.4000,2.9638,0.000001
-18.2000,2.9638,0.000001
-18.0000,2.9638,0.000001
-17.8000,2.9638,0.000001
-17.6000,2.9638,0.000001
-17.4000,2.9638,0.000001
-17.2000,2.9638,0.000001
-17.0000,2.9638,0.000001
-16.8000,2.9638,0.000001
-16.6000,2.9638,0.000001
-16.4000,2.9638,0.000001
-16.2000,2.9638,0.000001
-16.0000,2.9638,0.000001
-15.8000,2.9638,0.000001
-15.6000,2.9638,0.000001
-15.4000,2.9638,0.000001
-15.2000,2.9638,0.000001
-15.0000,2.9638,0.000001
-14.8000,2.9638,0.000001
-14.6000,2.9638,0.000001
-14.4000,2.9638,0.000001
-14.2000,2.9638,0.000001
-14.0000,2.9638,0.000001
-13.8000,2.9638,0.000001
-13.6000,2.9638,0.000001
-13.4000,2.9638,0.000001
-13.2000,2.9638,0.000001
-13.0000,2.9638,0.000001
-12.8000,2.9638,0.000001
-12.6000,2.9638,0.000001
-12.4000,2.9638,0.000001
-12.2000,2.9638,0.000001
-12.0000,2.9638,0.000001
-11.8000,2.9638,0.000001
-11.6000,2.9638,0.000001
-11.4000,2.9638,0.000002
-11.2000,2.9638,0.000002
-11.0000,2.9638,0.000002
-10.8000,2.9638,0.000002
-10.6000,2.9638,0.000002
-10.4000,2.9638,0.000002
-10.2000,2.9638,0.000002
-10.0000,2.9638,0.000003
-9.8000,2.9638,0.000003
-9.6000,2.9638,0.000003
-9.4000,2.9638,0.000004
-9.2000,2.9638,0.000004
-9.0000,2.9638,0.000005
-8.8000,2.9638,0.000005
-8.6000,2.9638,0.000006
-8.4000,2.9638,0.000007
-8.2000,2.9638,0.000008
-8.0000,2.9638,0.000010
-7.8000,2.9638,0.000012
-7.6000,2.9638,0.000014
-7.4000,2.9638,0.000018
-7.2000,2.9638,0.000022
-7.0000,2.9638,0.000028
-6.8000,2.9638,0.000036
-6.6000,2.9638,0.000047
-6.4000,2.9638,0.000063
-6.2000,2.9638,0.000085
-6.0000,2.9638,0.000119
-5.8000,2.9638,0.000170
-5.6000,2.9638,0.000249
-5.4000,2.9638,0.000374
-5.2000,2.9638,0.000577
-5.0000,2.9638,0.000917
-4.8000,2.9638,0.001502
-4.6000,2.9638,0.002534
-4.4000,2.9638,0.004401
-4.2000,2.9638,0.007857
-4.0000,2.9638,0.014376
-3.8000,2.9638,0.026833
-3.6000,2.9638,0.050740
-3.4000,2.9638,0.096294
-3.2000,2.9638,0.181168
-3.0000,2.9638,0.332762
-2.8000,2.9638,0.585981
-2.6000,2.9638,0.969490
-2.4000,2.9638,1.475711
-2.2000,2.9638,2.026412
-2.0000,2.9638,2.471393
-1.8000,2.9638,2.653962
-1.6000,2.9638,2.511994
-1.4000,2.9638,2.121479
-1.2000,2.9638,1.636761
-1.0000,2.9638,1.192330
-0.8000,2.9638,0.852708
-0.6000,2.9638,0.623383
-0.4000,2.9638,0.483502
-0.2000,2.9638,0.409859
0.0000,2.9638,0.387043
0.2000,2.9638,0.409859
0.4000,2.9638,0.483502
0.6000,2.9638,0.623383
0.8000,2.9638,0.852708
1.0000,2.9638,1.192330
1.2000,2.9638,1.636761
1.4000,2.9638,2.121479
1.6000,2.9638,2.511994
1.8000,2.9638,2.653962
2.0000,2.9638,2.471393
2.2000,2.9638,2.026412
2.4000,2.9638,1.475711
2.6000,2.9638,0.969490
2.8000,2.9638,0.585981
3.0000,2.9638,0.332762
3.2000,2.9638,0.181168
3.4000,2.9638,0.096294
3.6000,2.9638,0.050740
3.8000,2.9638,0.026833
4.0000,2.9638,0.014376
4.2000,2.9638,0.007857
4.4000,2.9638,0.004401
4.6000,2.9638,0.002534
4.8000,2.9638,0.001502
5.0000,2.9638,0.000917
5.2000,2.9638,0.000577
5.4000,2.9638,0.000374
5.6000,2.9638,0.000249
5.8000,2.9638,0.000170
6.0000,2.9638,0.000119
6.2000,2.9638,0.000085
6.4000,2.9638,0.000063
6.6000,2.9638,0.000047
6.8000,2.9638,0.000036
7.0000,2.9638,0.000028
7.2000,2.9638,0.000022
7.4000,2.9638,0.000018
7.6000,2.9638,0.000014
7.8000,2.9638,0.000012
8.0000,2.9638,0.000010
8.2000,2.9638,0.000008
8.4000,2.9638,0.000007
8.6000,2.9638,0.000006
8.8000,2.9638,0.000005
9.0000,2.9638,0.000005
9.2000,2.9638,0.000004
9.4000,2.9638,0.000004
9.6000,2.9638,0.000003
9.8000,2.9638,0.000003
10.0000,2.9638,0.000003
10.2000,2.9638,0.000002
10.4000,2.9638,0.000002
10.6000,2.9638,0.000002
10.8000,2.9638,0.000002
11.0000,2.9638,0.000002
11.2000,2.9638,0.000002
11.4000,2.9638,0.000002
11.6000,2.9638,0.000001
11.8000,2.9638,0.000001
12.0000,2.9638,0.000001
12.2000,2.9638,0.000001
12.4000,2.9638,0.000001
12.6000,2.9638,0.000001
12.8000,2.9638,0.000001
13.0000,2.9638,0.000001
13.2000,2.9638,0.000001
13.4000,2.9638,0.000001
13.6000,2.9638,0.000001
13.8000,2.9638,0.000001
14.0000,2.9638,0.000001
14.2000,2.9638,0.000001
14.4000,2.9638,0.000001
14.6000,2.9638,0.000001
14.8000,2.9638,0.000001
15.0000,2.9638,0.000001
15.2000,2.9638,0.000001
15.4000,2.9638,0.000001
15.6000,2.9638,0.000001
15.8000,2.9638,0.000001
16.0000,2.9638,0.000001
16.2000,2.9638,0.000001
16.4000,2.9638,0.000001
16.6000,2.9638,0.000001
16.8000,2.9638,0.000001
17.0000,2.9638,0.000001
17.2000,2.9638,0.000001
17.4000,2.9638,0.000001
17.6000,2.9638,0.000001
17.8000,2.9638,0.000001
18.0000,2.9638,0.000001
18.2000,2.9638,0.000001
18.4000,2.9638,0.000001
18.6000,2.9638,0.000001
18.8000,2.9638,0.000001
19.0000,2.9638,0.000001
19.2000,2.9638,0.000001
19.4000,2.9638,0.000001
19.6000,2.9638,0.000001
19.8000,2.9638,0.000001
20.0000,2.9638,0.000000
-20.0000,3.0660,0.000000
-19.8000,3.0660,0.000001
-19.6000,3.0660,0.000001
-19.4000,3.0660,0.000001
-19.2000,3.0660,0.000001
-19.0000,3.0660,0.000001
-18.8000,3.0660,0.000001
-18.6000,3.0660,0.000001
-18.4000,3.0660,0.000001
-18.2000,3.0660,0.000001
-18.0000,3.0660,0.000001
-17.8000,3.0660,0.000001
-17.6000,3.0660,0.000001
-17.4000,3.0660,0.000001
-17.2000,3.0660,0.000001
-17.0000,3.0660,0.000001
-16.8000,3.0660,0.000001
-16.6000,3.0660,0.000001
-16.4000,3.0660,0.000001
-16.2000,3.0660,0.000001
-16.0000,3.0660,0.000001
-15.8000,3.0660,0.000001
-15.6000,3.0660,0.000001
-15.4000,3.0660,0.000001
-15.2000,3.0660,0.000001
-15.0000,3.0660,0.000001
-14.8000,3.0660,0.000001
-14.6000,3.0660,0.000001
-14.4000,3.0660,0.000001
-14.2000,3.0660,0.000001
-14.0000,3.0660,0.000001
-13.8000,3.0660,0.000001
-13.6000,3.0660,0.000001
-13.4000,3.0660,0.000001
-13.2000,3.0660,0.000001
-13.0000,3.0660,0.000001
-12.8000,3.0660,0.000001
-12.6000,3.0660,0.000001
-12.4000,3.0660,0.000001
-12.2000,3.0660,0.000001
-12.0000,3.0660,0.000001
-11.8000,3.0660,0.000001
-11.6000,3.0660,0.000001
-11.4000,3.0660,0.000002
-11.2000,3.0660,0.000002
-11.0000,3.0660,0.000002
-10.8000,3.0660,0.000002
-10.6000,3.0660,0.000002
-10.4000,3.0660,0.000002
-10.2000,3.0660,0.000003
-10.0000,3.0660,0.000003
-9.8000,3.0660,0.000003
-9.6000,3.0660,0.000003
-9.4000,3.0660,0.000004
-9.2000,3.0660,0.000004
-9.0000,3.0660,0.000005
-8.8000,3.0660,0.000005
-8.6000,3.0660,0.000006
-8.4000,3.0660,0.000007
-8.2000,3.0660,0.000009
-8.0000,3.0660,0.000010
-7.8000,3.0660,0.000012
-7.6000,3.0660,0.000015
-7.4000,3.0660,0.000018
-7.2000,3.0660,0.000023
-7.0000,3.0660,0.000029
-6.8000,3.0660,0.000038
-6.6000,3.0660,0.000050
-6.4000,3.0660,0.000067
-6.2000,3.0660,0.000092
-6.0000,3.0660,0.000129
-5.8000,3.0660,0.000186
-5.6000,3.0660,0.000274
-5.4000,3.0660,0.000415
-5.2000,3.0660,0.000647
-5.0000,3.0660,0.001038
-4.8000,3.0660,0.001716
-4.6000,3.0660,0.002923
-4.4000,3.0660,0.005127
-4.2000,3.0660,0.009238
-4.0000,3.0660,0.017043
-3.8000,3.0660,0.032022
-3.6000,3.0660,0.060805
-3.4000,3.0660,0.115487
-3.2000,3.0660,0.216489
-3.0000,3.0660,0.394042
-2.8000,3.0660,0.683272
-2.6000,3.0660,1.105512
-2.4000,3.0660,1.634394
-2.2000,3.0660,2.166685
-2.0000,3.0660,2.540000
-1.8000,3.0660,2.616979
-1.6000,3.0660,2.379101
-1.4000,3.0660,1.937612
-1.2000,3.0660,1.450761
-1.0000,3.0660,1.033405
-0.8000,3.0660,0.728113
-0.6000,3.0660,0.527753
-0.4000,3.0660,0.407667
-0.2000,3.0660,0.345061
0.0000,3.0660,0.325748
0.2000,3.0660,0.345061
0.4000,3.0660,0.407667
0.6000,3.0660,0.527753
0.8000,3.0660,0.728113
1.0000,3.0660,1.033405
1.2000,3.0660,1.450761
1.4000,3.0660,1.937612
1.6000,3.0660,2.379101
1.8000,3.0660,2.616979
2.0000,3.0660,2.540000
2.2000,3.0660,2.166685
2.4000,3.0660,1.634394
2.6000,3.0660,1.105512
2.8000,3.0660,0.683272
3.0000,3.0660,0.394042
3.2000,3.0660,0.216489
3.4000,3.0660,0.115487
3.6000,3.0660,0.060805
3.8000,3.0660,0.032022
4.0000,3.0660,0.017043
4.2000,3.0660,0.009238
4.4000,3.0660,0.005127
4.6000,3.0660,0.002923
4.8000,3.0660,0.001716
5.0000,3.0660,0.001038
5.2000,3.0660,0.000647
5.4000,3.0660,0.000415
5.6000,3.0660,0.000274
5.8000,3.0660,0.000186
6.0000,3.0660,0.000129
6.2000,3.0660,0.000092
6.4000,3.0660,0.000067
6.6000,3.0660,0.000050
6.8000,3.0660,0.000038
7.0000,3.0660,0.000029
7.2000,3.0660,0.000023
7.4000,3.0660,0.000018
7.6000,3.0660,0.000015
7.8000,3.0660,0.000012
8.0000,3.0660,0.000010
8.2000,3.0660,0.000009
8.4000,3.0660,0.000007
8.6000,3.0660,0.000006
8.8000,3.0660,0.000005
9.0000,3.0660,0.000005
9.2000,3.0660,0.000004
9.4000,3.0660,0.000004
9.6000,3.0660,0.000003
9.8000,3.0660,0.000003
10.0000,3.0660,0.000003
10.2000,3.0660,0.000003
10.4000,3.0660,0.000002
10.6000,3.0660,0.000002
10.8000,3.0660,0.000002
11.0000,3.0660,0.000002
11.2000,3.0660,0.000002
11.4000,3.0660,0.000002
11.6000,3.0660,0.000001
11.8000,3.0660,0.000001
12.0000,3.0660,0.000001
12.2000,3.0660,0.000001
12.4000,3.0660,0.000001
12.6000,3.0660,0.000001
12.8000,3.0660,0.000001
13.0000,3.0660,0.000001
13.2000,3.0660,0.000001
13.4000,3.0660,0.000001
13.6000,3.0660,0.000001
13.8000,3.0660,0.000001
14.0000,3.0660,0.000001
14.2000,3.0660,0.000001
14.4000,3.0660,0.000001
14.6000,3.0660,0.000001
14.8000,3.0660,0.000001
15.0000,3.0660,0.000001
15.2000,3.0660,0.000001
15.4000,3.0660,0.000001
15.6000,3.0660,0.000001
15.8000,3.0660,0.000001
16.0000,3.0660,0.000001
16.2000,3.0660,0.000001
16.4000,3.0660,0.000001
16.6000,3.0660,0.000001
16.8000,3.0660,0.000001
17.0000,3.0660,0.000001
17.2000,3.0660,0.000001
17.4000,3.0660,0.000001
17.6000,3.0660,0.000001
17.8000,3.0660,0.000001
18.0000,3.0660,0.000001
18.2000,3.0660,0.000001
18.4000,3.0660,0.000001
18.6000,3.0660,0.000001
18.8000,3.0660,0.000001
19.0000,3.0660,0.000001
19.2000,3.0660,0.000001
19.4000,3.0660,0.000001
19.6000,3.0660,0.000001
19.8000,3.0660,0.000001
20.0000,3.0660,0.000000
-20.0000,3.1682,0.000000
-19.8000,3.1682,0.000001
-19.6000,3.1682,0.000001
-19.4000,3.1682,0.000001
-19.2000,3.1682,0.000001
-19.0000,3.1682,0.000001
-18.8000,3.1682,0.000001
-18.6000,3.1682,0.000001
-18.4000,3.1682,0.000001
-18.2000,3.1682,0.000001
-18.0000,3.1682,0.000001
-17.8000,3.1682,0.000001
-17.6000,3.1682,0.000001
-17.4000,3.1682,0.000001
-17.2000,3.1682,0.000001
-17.0000,3.1682,0.000001
-16.8000,3.1682,0.000001
-16.6000,3.1682,0.000001
-16.4000,3.1682,0.000001
-16.2000,3.1682,0.000001
-16.0000,3.1682,0.000001
-15.8000,3.1682,0.000001
-15.6000,3.1682,0.000001
