# METADATA
Omega_LO_opt_Eq58_MHz,2.957564
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-1.053982e-06
linear_fit_intercept_W,4.014310e-05
linear_fit_R2,0.998178
linear_fit_resid_rms_W,8.317237e-08
n_qutip_solves,163

"# FIG.5(a): Omega_total_MHz, Pout_uW, linear_fit_Pout_uW, in_linear_range"
Omega_total_MHz,Pout_uW,linear_fit_Pout_uW,in_linear_range
3.752605e-06,5.0,1.962818,38.132796,True
3.754272e-06,5.0,1.969336,38.127015,True
3.755939e-06,5.0,1.975858,38.121218,True
3.757606e-06,5.0,1.982382,38.115405,True
3.759273e-06,5.0,1.988910,38.109577,True
3.760940e-06,5.0,1.995439,38.103734,True
3.762607e-06,5.0,2.001972,38.097875,True
3.764274e-06,5.0,2.008507,38.092001,True
3.765941e-06,5.0,2.015045,38.086111,True
3.767609e-06,5.0,2.021585,38.080207,True
3.769276e-06,5.0,2.028128,38.074287,True
3.770943e-06,5.0,2.034674,38.068353,True
3.772610e-06,5.0,2.041222,38.062403,True
3.774277e-06,5.0,2.047772,38.056439,True
3.775944e-06,5.0,2.054325,38.050460,True
3.777611e-06,5.0,2.060880,38.044466,True
3.779278e-06,5.0,2.067437,38.038457,True
3.780945e-06,5.0,2.073996,38.032434,True
3.782612e-06,5.0,2.080558,38.026396,True
3.784279e-06,5.0,2.087122,38.020344,True
3.785946e-06,5.0,2.093688,38.014278,True
3.787614e-06,5.0,2.100256,38.008197,True
3.789281e-06,5.0,2.106826,38.002102,True
3.790948e-06,5.0,2.113398,37.995993,True
3.792615e-06,5.0,2.119973,37.989870,True
3.794282e-06,5.0,2.126549,37.983733,True
3.795949e-06,5.0,2.133127,37.977582,True
3.797616e-06,5.0,2.139707,37.971418,True
3.799283e-06,5.0,2.146289,37.965239,True
3.800950e-06,5.0,2.152873,37.959047,True
3.802617e-06,5.0,2.159458,37.952841,True
3.804284e-06,5.0,2.166045,37.946622,True
3.805951e-06,5.0,2.172634,37.940389,True
3.807619e-06,5.0,2.179225,37.934143,True
3.809286e-06,5.0,2.185818,37.927884,True
3.810953e-06,5.0,2.192412,37.921611,True
3.812620e-06,5.0,2.199007,37.915325,True
3.814287e-06,5.0,2.205604,37.909026,True
3.815954e-06,5.0,2.212203,37.902714,True
3.817621e-06,5.0,2.218803,37.896389,True
3.819288e-06,5.0,2.225405,37.890051,True
3.820955e-06,5.0,2.232008,37.883701,True
3.822622e-06,5.0,2.238613,37.877337,True
3.824289e-06,5.0,2.245219,37.870961,True
3.825956e-06,5.0,2.251826,37.864573,True
3.827624e-06,5.0,2.258435,37.858172,True
3.829291e-06,5.0,2.265045,37.851758,True
3.830958e-06,5.0,2.271656,37.845332,True
3.832625e-06,5.0,2.278269,37.838894,True
3.834292e-06,5.0,2.284883,37.832444,True
3.835959e-06,5.0,2.291498,37.825981,True
3.837626e-06,5.0,2.298114,37.819507,True
3.839293e-06,5.0,2.304731,37.813020,True
3.840960e-06,5.0,2.311350,37.806522,True
3.842627e-06,5.0,2.317969,37.800012,True
3.844294e-06,5.0,2.324590,37.793490,True
3.845961e-06,5.0,2.331211,37.786956,True
3.847629e-06,5.0,2.337834,37.780411,True
3.849296e-06,5.0,2.344458,37.773854,True
3.850963e-06,5.0,2.351083,37.767285,True
3.852630e-06,5.0,2.357708,37.760705,True
3.854297e-06,5.0,2.364335,37.754114,True
3.855964e-06,5.0,2.370962,37.747512,True
3.857631e-06,5.0,2.377590,37.740898,True
3.859298e-06,5.0,2.384220,37.734274,True
3.860965e-06,5.0,2.390850,37.727638,True
3.862632e-06,5.0,2.397480,37.720991,True
3.864299e-06,5.0,2.404112,37.714334,True
3.865966e-06,5.0,2.410744,37.707666,True
3.867634e-06,5.0,2.417377,37.700986,True
3.869301e-06,5.0,2.424011,37.694297,True
3.870968e-06,5.0,2.430646,37.687596,True
3.872635e-06,5.0,2.437281,37.680885,True
3.874302e-06,5.0,2.443917,37.674164,True
3.875969e-06,5.0,2.450553,37.667432,True
3.877636e-06,5.0,2.457190,37.660690,True
3.879303e-06,5.0,2.463828,37.653938,True
3.880970e-06,5.0,2.470466,37.647175,True
3.882637e-06,5.0,2.477105,37.640403,True
3.884304e-06,5.0,2.483744,37.633620,True
3.885971e-06,5.0,2.490384,37.626828,True
3.887639e-06,5.0,2.497024,37.620025,True
3.889306e-06,5.0,2.503664,37.613213,True
3.890973e-06,5.0,2.510306,37.606391,True
3.892640e-06,5.0,2.516947,37.599560,True
3.894307e-06,5.0,2.523589,37.592718,True
3.895974e-06,5.0,2.530231,37.585868,True
3.897641e-06,5.0,2.536874,37.579008,True
3.899308e-06,5.0,2.543517,37.572138,True
3.900975e-06,5.0,2.550161,37.565259,True
3.902642e-06,5.0,2.556804,37.558371,True
3.904309e-06,5.0,2.563448,37.551474,True
3.905976e-06,5.0,2.570092,37.544568,True
3.907644e-06,5.0,2.576737,37.537652,True
3.909311e-06,5.0,2.583382,37.530728,True
3.910978e-06,5.0,2.590027,37.523795,True
3.912645e-06,5.0,2.596672,37.516853,True
3.914312e-06,5.0,2.603317,37.509902,True
3.915979e-06,5.0,2.609962,37.502942,True
3.917646e-06,5.0,2.616608,37.495974,True
3.919313e-06,5.0,2.623254,37.488998,True
3.920980e-06,5.0,2.629900,37.482013,True
3.922647e-06,5.0,2.636546,37.475020,True
3.924314e-06,5.0,2.643192,37.468018,True
3.925981e-06,5.0,2.649838,37.461008,True
3.927649e-06,5.0,2.656484,37.453990,True
3.929316e-06,5.0,2.663130,37.446963,True
3.930983e-06,5.0,2.669776,37.439929,True
3.932650e-06,5.0,2.676422,37.432887,True
3.934317e-06,5.0,2.683068,37.425837,True
3.935984e-06,5.0,2.689714,37.418779,True
3.937651e-06,5.0,2.696360,37.411713,True
3.939318e-06,5.0,2.703006,37.404640,True
3.940985e-06,5.0,2.709652,37.397559,True
3.942652e-06,5.0,2.716298,37.390470,True
3.944319e-06,5.0,2.722943,37.383374,True
3.945986e-06,5.0,2.729589,37.376270,True
3.947654e-06,5.0,2.736234,37.369159,True
3.949321e-06,5.0,2.742879,37.362041,True
3.950988e-06,5.0,2.749524,37.354916,True
3.952655e-06,5.0,2.756169,37.347783,True
3.954322e-06,5.0,2.762814,37.340644,True
3.955989e-06,5.0,2.769458,37.333497,True
3.957656e-06,5.0,2.776102,37.326344,True
3.959323e-06,5.0,2.782746,37.319183,True
3.960990e-06,5.0,2.789389,37.312016,True
3.962657e-06,5.0,2.796033,37.304842,True
3.964324e-06,5.0,2.802676,37.297661,True
3.965991e-06,5.0,2.809318,37.290474,True
3.967659e-06,5.0,2.815961,37.283280,True
3.969326e-06,5.0,2.822603,37.276080,True
3.970993e-06,5.0,2.829244,37.268873,True
3.972660e-06,5.0,2.835886,37.261660,True
3.974327e-06,5.0,2.842526,37.254441,True
3.975994e-06,5.0,2.849167,37.247215,True
3.977661e-06,5.0,2.855807,37.239984,True
3.979328e-06,5.0,2.862447,37.232746,True
3.980995e-06,5.0,2.869086,37.225502,True
3.982662e-06,5.0,2.875725,37.218252,True
3.984329e-06,5.0,2.882363,37.210997,True
3.985996e-06,5.0,2.889001,37.203735,True
3.987664e-06,5.0,2.895638,37.196468,True
3.989331e-06,5.0,2.902275,37.189195,True
3.990998e-06,5.0,2.908911,37.181917,True
3.992665e-06,5.0,2.915547,37.174633,True
3.994332e-06,5.0,2.922182,37.167343,True
3.995999e-06,5.0,2.928817,37.160049,True
3.997666e-06,5.0,2.935451,37.152748,True
3.999333e-06,5.0,2.942085,37.145443,True
4.001000e-06,5.0,2.948718,37.138132,True
4.002667e-06,5.0,2.955350,37.130816,True
4.004334e-06,5.0,2.961982,37.123495,True
4.006002e-06,5.0,2.968613,37.116169,True
4.007669e-06,5.0,2.975243,37.108838,True
4.009336e-06,5.0,2.981873,37.101502,True
4.011003e-06,5.0,2.988502,37.094161,True
4.012670e-06,5.0,2.995131,37.086815,True
4.014337e-06,5.0,3.001758,37.079465,True
4.016004e-06,5.0,3.008386,37.072110,True
4.017671e-06,5.0,3.015012,37.064750,True
4.019338e-06,5.0,3.021638,37.057386,True
4.021005e-06,5.0,3.028262,37.050017,True
4.022672e-06,5.0,3.034887,37.042644,True
4.024339e-06,5.0,3.041510,37.035267,True
4.026007e-06,5.0,3.048133,37.027885,True
4.027674e-06,5.0,3.054755,37.020499,True
4.029341e-06,5.0,3.061376,37.013109,True
4.031008e-06,5.0,3.067996,37.005714,True
4.032675e-06,5.0,3.074615,36.998316,True
4.034342e-06,5.0,3.081234,36.990914,True
4.036009e-06,5.0,3.087852,36.983508,True
4.037676e-06,5.0,3.094469,36.976098,True
4.039343e-06,5.0,3.101085,36.968684,True
4.041010e-06,5.0,3.107700,36.961266,True
4.042677e-06,5.0,3.114314,36.953845,True
4.044344e-06,5.0,3.120928,36.946420,True
4.046012e-06,5.0,3.127540,36.938992,True
4.047679e-06,5.0,3.134152,36.931560,True
4.049346e-06,5.0,3.140763,36.924124,True
4.051013e-06,5.0,3.147372,36.916686,True
4.052680e-06,5.0,3.153981,36.909243,True
4.054347e-06,5.0,3.160589,36.901798,True
4.056014e-06,5.0,3.167196,36.894349,True
4.057681e-06,5.0,3.173802,36.886898,True
4.059348e-06,5.0,3.180407,36.879443,True
4.061015e-06,5.0,3.187011,36.871985,True
4.062682e-06,5.0,3.193614,36.864524,True
4.064349e-06,5.0,3.200216,36.857060,True
4.066017e-06,5.0,3.206817,36.849594,True
4.067684e-06,5.0,3.213417,36.842124,True
4.069351e-06,5.0,3.220016,36.834652,True
4.071018e-06,5.0,3.226613,36.827178,True
4.072685e-06,5.0,3.233210,36.819700,True
4.074352e-06,5.0,3.239806,36.812220,True
4.076019e-06,5.0,3.246400,36.804737,True
4.077686e-06,5.0,3.252994,36.797252,True
4.079353e-06,5.0,3.259586,36.789765,True
4.081020e-06,5.0,3.266177,36.782275,True
4.082687e-06,5.0,3.272768,36.774783,True
4.084354e-06,5.0,3.279357,36.767289,True
4.086022e-06,5.0,3.285945,36.759793,True
4.087689e-06,5.0,3.292531,36.752294,True
4.089356e-06,5.0,3.299117,36.744793,True
4.091023e-06,5.0,3.305701,36.737291,True
4.092690e-06,5.0,3.312284,36.729786,True
4.094357e-06,5.0,3.318867,36.722280,True
4.096024e-06,5.0,3.325447,36.714771,True
4.097691e-06,5.0,3.332027,36.707261,True
4.099358e-06,5.0,3.338605,36.699749,True
4.101025e-06,5.0,3.345183,36.692236,True
4.102692e-06,5.0,3.351759,36.684720,True
4.104359e-06,5.0,3.358333,36.677204,True
4.106027e-06,5.0,3.364907,36.669685,True
4.107694e-06,5.0,3.371479,36.662166,True
4.109361e-06,5.0,3.378050,36.654644,True
4.111028e-06,5.0,3.384620,36.647122,True
4.112695e-06,5.0,3.391188,36.639598,True
4.114362e-06,5.0,3.397755,36.632073,True
4.116029e-06,5.0,3.404321,36.624546,True
4.117696e-06,5.0,3.410885,36.617019,True
4.119363e-06,5.0,3.417449,36.609490,True
4.121030e-06,5.0,3.424010,36.601961,True
4.122697e-06,5.0,3.430571,36.594430,True
4.124364e-06,5.0,3.437130,36.586899,True
4.126032e-06,5.0,3.443688,36.579366,True
4.127699e-06,5.0,3.450244,36.571833,True
4.129366e-06,5.0,3.456799,36.564299,True
4.131033e-06,5.0,3.463353,36.556764,True
4.132700e-06,5.0,3.469905,36.549228,True
4.134367e-06,5.0,3.476456,36.541692,True
4.136034e-06,5.0,3.483006,36.534155,True
4.137701e-06,5.0,3.489554,36.526618,True
4.139368e-06,5.0,3.496101,36.519080,True
4.141035e-06,5.0,3.502646,36.511542,True
4.142702e-06,5.0,3.509190,36.504003,True
4.144369e-06,5.0,3.515732,36.496464,True
4.146037e-06,5.0,3.522273,36.488925,True
4.147704e-06,5.0,3.528813,36.481386,True
4.149371e-06,5.0,3.535350,36.473846,True
4.151038e-06,5.0,3.541887,36.466306,True
4.152705e-06,5.0,3.548422,36.458766,True
4.154372e-06,5.0,3.554956,36.451226,True
4.156039e-06,5.0,3.561488,36.443686,True
4.157706e-06,5.0,3.568018,36.436146,True
4.159373e-06,5.0,3.574547,36.428606,True
4.161040e-06,5.0,3.581075,36.421067,True
4.162707e-06,5.0,3.587601,36.413527,True
4.164374e-06,5.0,3.594125,36.405988,True
4.166042e-06,5.0,3.600648,36.398449,True
4.167709e-06,5.0,3.607169,36.390910,True
4.169376e-06,5.0,3.613689,36.383372,True
4.171043e-06,5.0,3.620207,36.375834,True
4.172710e-06,5.0,3.626724,36.368297,True
4.174377e-06,5.0,3.633239,36.360760,True
4.176044e-06,5.0,3.639752,36.353223,True
4.177711e-06,5.0,3.646264,36.345688,True
4.179378e-06,5.0,3.652774,36.338153,True
4.181045e-06,5.0,3.659283,36.330618,True
4.182712e-06,5.0,3.665790,36.323085,True
4.184379e-06,5.0,3.672295,36.315552,True
4.186047e-06,5.0,3.678799,36.308020,True
4.187714e-06,5.0,3.685301,36.300489,True
4.189381e-06,5.0,3.691801,36.292958,True
4.191048e-06,5.0,3.698300,36.285429,True
4.192715e-06,5.0,3.704797,36.277901,True
4.194382e-06,5.0,3.711293,36.270374,True
4.196049e-06,5.0,3.717786,36.262848,True
4.197716e-06,5.0,3.724279,36.255323,True
4.199383e-06,5.0,3.730769,36.247799,True
4.201050e-06,5.0,3.737258,36.240277,True
4.202717e-06,5.0,3.743744,36.232755,True
4.204384e-06,5.0,3.750230,36.225236,True
4.206052e-06,5.0,3.756713,36.217717,True
4.207719e-06,5.0,3.763195,36.210200,True
4.209386e-06,5.0,3.769675,36.202684,True
4.211053e-06,5.0,3.776153,36.195170,True
4.212720e-06,5.0,3.782630,36.187657,True
4.214387e-06,5.0,3.789105,36.180146,True
4.216054e-06,5.0,3.795578,36.172637,True
4.217721e-06,5.0,3.802049,36.165129,True
4.219388e-06,5.0,3.808518,36.157623,True
4.221055e-06,5.0,3.814986,36.150118,True
4.222722e-06,5.0,3.821452,36.142615,True
4.224389e-06,5.0,3.827916,36.135115,True
4.226057e-06,5.0,3.834378,36.127616,True
4.227724e-06,5.0,3.840839,36.120118,True
4.229391e-06,5.0,3.847298,36.112623,True
4.231058e-06,5.0,3.853754,36.105130,True
4.232725e-06,5.0,3.860209,36.097639,True
4.234392e-06,5.0,3.866663,36.090150,True
4.236059e-06,5.0,3.873114,36.082663,True
4.237726e-06,5.0,3.879563,36.075178,True
4.239393e-06,5.0,3.886011,36.067695,True
4.241060e-06,5.0,3.892457,36.060214,True
4.242727e-06,5.0,3.898900,36.052736,True
4.244394e-06,5.0,3.905342,36.045260,True
4.246062e-06,5.0,3.911782,36.037786,True
4.247729e-06,5.0,3.918221,36.030315,True
4.249396e-06,5.0,3.924657,36.022846,True
4.251063e-06,5.0,3.931091,36.015380,True
4.252730e-06,5.0,3.937524,36.007916,True
4.254397e-06,5.0,3.943954,36.000454,True
4.256064e-06,5.0,3.950383,35.992995,True
4.257731e-06,5.0,3.956810,35.985539,True
4.259398e-06,5.0,3.963234,35.978085,True
4.261065e-06,5.0,3.969657,35.970634,True
4.262732e-06,5.0,3.976078,35.963186,True
4.264399e-06,5.0,3.982497,35.955740,True
4.266067e-06,5.0,3.988914,35.948297,True
4.267734e-06,5.0,3.995329,35.940857,True
4.269401e-06,5.0,4.001742,35.933420,True
4.271068e-06,5.0,4.008153,35.925986,True
4.272735e-06,5.0,4.014562,35.918554,True
4.274402e-06,5.0,4.020969,35.911126,True
4.276069e-06,5.0,4.027374,35.903700,True
4.277736e-06,5.0,4.033777,35.896278,True
4.279403e-06,5.0,4.040178,35.888859,True
4.281070e-06,5.0,4.046577,35.881442,True
4.282737e-06,5.0,4.052974,35.874029,True
4.284404e-06,5.0,4.059369,35.866619,True
4.286072e-06,5.0,4.065762,35.859212,True
4.287739e-06,5.0,4.072152,35.851809,True
4.289406e-06,5.0,4.078541,35.844408,True
4.291073e-06,5.0,4.084928,35.837011,True
4.292740e-06,5.0,4.091313,35.829617,True
4.294407e-06,5.0,4.097695,35.822227,True
4.296074e-06,5.0,4.104076,35.814840,True
4.297741e-06,5.0,4.110454,35.807456,True
4.299408e-06,5.0,4.116830,35.800076,True
4.301075e-06,5.0,4.123205,35.792699,True
4.302742e-06,5.0,4.129577,35.785326,True
4.304409e-06,5.0,4.135947,35.777957,True
4.306077e-06,5.0,4.142315,35.770591,True
4.307744e-06,5.0,4.148681,35.763228,True
4.309411e-06,5.0,4.155044,35.755870,True
4.311078e-06,5.0,4.161406,35.748515,True
4.312745e-06,5.0,4.167765,35.741163,True
4.314412e-06,5.0,4.174123,35.733816,True
4.316079e-06,5.0,4.180478,35.726472,True
4.317746e-06,5.0,4.186831,35.719132,True
4.319413e-06,5.0,4.193181,35.711796,True
4.321080e-06,5.0,4.199530,35.704463,True
4.322747e-06,5.0,4.205877,35.697135,True
4.324414e-06,5.0,4.212221,35.689810,True
4.326082e-06,5.0,4.218563,35.682490,True
4.327749e-06,5.0,4.224903,35.675173,True
4.329416e-06,5.0,4.231241,35.667861,True
4.331083e-06,5.0,4.237576,35.660552,True
4.332750e-06,5.0,4.243910,35.653248,True
4.334417e-06,5.0,4.250241,35.645947,True
4.336084e-06,5.0,4.256570,35.638651,True
4.337751e-06,5.0,4.262896,35.631359,True
4.339418e-06,5.0,4.269221,35.624071,True
4.341085e-06,5.0,4.275543,35.616788,True
4.342752e-06,5.0,4.281863,35.609508,True
4.344419e-06,5.0,4.288181,35.602233,True
4.346087e-06,5.0,4.294496,35.594962,True
4.347754e-06,5.0,4.300809,35.587696,True
4.349421e-06,5.0,4.307120,35.580434,True
4.351088e-06,5.0,4.313429,35.573176,True
4.352755e-06,5.0,4.319736,35.565923,True
4.354422e-06,5.0,4.326040,35.558674,True
4.356089e-06,5.0,4.332342,35.551429,True
4.357756e-06,5.0,4.338641,35.544189,True
4.359423e-06,5.0,4.344938,35.536954,True
4.361090e-06,5.0,4.351233,35.529723,True
4.362757e-06,5.0,4.357526,35.522497,True
4.364424e-06,5.0,4.363816,35.515275,True
4.366092e-06,5.0,4.370104,35.508058,True
4.367759e-06,5.0,4.376390,35.500845,True
4.369426e-06,5.0,4.382673,35.493638,True
4.371093e-06,5.0,4.388955,35.486435,True
4.372760e-06,5.0,4.395233,35.479236,True
4.374427e-06,5.0,4.401510,35.472043,True
4.376094e-06,5.0,4.407784,35.464854,True
4.377761e-06,5.0,4.414055,35.457670,True
4.379428e-06,5.0,4.420325,35.450491,True
4.381095e-06,5.0,4.426591,35.443316,True
4.382762e-06,5.0,4.432856,35.436147,True
4.384429e-06,5.0,4.439118,35.428982,True
4.386097e-06,5.0,4.445378,35.421823,True
4.387764e-06,5.0,4.451635,35.414668,True
4.389431e-06,5.0,4.457890,35.407518,True
4.391098e-06,5.0,4.464143,35.400374,True
4.392765e-06,5.0,4.470393,35.393234,True
4.394432e-06,5.0,4.476641,35.386099,True
4.396099e-06,5.0,4.482886,35.378970,True
4.397766e-06,5.0,4.489129,35.371845,True
4.399433e-06,5.0,4.495370,35.364726,True
4.401100e-06,5.0,4.501608,35.357612,True
4.402767e-06,5.0,4.507844,35.350503,True
4.404434e-06,5.0,4.514077,35.343399,True
4.406102e-06,5.0,4.520308,35.336300,True
4.407769e-06,5.0,4.526536,35.329207,True
4.409436e-06,5.0,4.532762,35.322119,True
4.411103e-06,5.0,4.538985,35.315036,True
4.412770e-06,5.0,4.545206,35.307958,True
4.414437e-06,5.0,4.551425,35.300886,True
4.416104e-06,5.0,4.557641,35.293819,True
4.417771e-06,5.0,4.563854,35.286757,True
4.419438e-06,5.0,4.570065,35.279701,True
4.421105e-06,5.0,4.576274,35.272650,True
4.422772e-06,5.0,4.582480,35.265604,True
4.424439e-06,5.0,4.588683,35.258564,True
4.426107e-06,5.0,4.594884,35.251530,True
4.427774e-06,5.0,4.601083,35.244501,True
4.429441e-06,5.0,4.607279,35.237477,True
4.431108e-06,5.0,4.613472,35.230459,True
4.432775e-06,5.0,4.619663,35.223447,True
4.434442e-06,5.0,4.625851,35.216440,True
4.436109e-06,5.0,4.632037,35.209438,True
4.437776e-06,5.0,4.638221,35.202443,True
4.439443e-06,5.0,4.644401,35.195453,True
4.441110e-06,5.0,4.650580,35.188468,True
4.442777e-06,5.0,4.656755,35.181489,True
4.444444e-06,5.0,4.662928,35.174516,True
4.446112e-06,5.0,4.669099,35.167549,True
4.447779e-06,5.0,4.675267,35.160587,True
4.449446e-06,5.0,4.681432,35.153631,True
4.451113e-06,5.0,4.687595,35.146681,True
4.452780e-06,5.0,4.693755,35.139736,True
4.454447e-06,5.0,4.699913,35.132798,True
4.456114e-06,5.0,4.706067,35.125865,True
4.457781e-06,5.0,4.712220,35.118938,True
4.459448e-06,5.0,4.718370,35.112017,True
4.461115e-06,5.0,4.724517,35.105101,True
4.462782e-06,5.0,4.730661,35.098192,True
4.464449e-06,5.0,4.736803,35.091288,True
4.466117e-06,5.0,4.742942,35.084391,True
4.467784e-06,5.0,4.749079,35.077499,True
4.469451e-06,5.0,4.755213,35.070613,True
4.471118e-06,5.0,4.761344,35.063734,True
4.472785e-06,5.0,4.767473,35.056860,True
4.474452e-06,5.0,4.773599,35.049992,True
4.476119e-06,5.0,4.779723,35.043130,True
4.477786e-06,5.0,4.785843,35.036275,True
4.479453e-06,5.0,4.791961,35.029425,True
4.481120e-06,5.0,4.798077,35.022581,True
4.482787e-06,5.0,4.804189,35.015744,True
4.484454e-06,5.0,4.810299,35.008912,True
4.486122e-06,5.0,4.816407,35.002087,True
4.487789e-06,5.0,4.822511,34.995268,True
4.489456e-06,5.0,4.828613,34.988455,True
4.491123e-06,5.0,4.834712,34.981648,True
4.492790e-06,5.0,4.840809,34.974847,True
4.494457e-06,5.0,4.846903,34.968053,True
4.496124e-06,5.0,4.852994,34.961265,True
4.497791e-06,5.0,4.859082,34.954482,True
4.499458e-06,5.0,4.865168,34.947707,True
4.501125e-06,5.0,4.871251,34.940937,True
4.502792e-06,5.0,4.877331,34.934174,True
4.504459e-06,5.0,4.883408,34.927417,True
4.506127e-06,5.0,4.889483,34.920666,True
4.507794e-06,5.0,4.895555,34.913922,True
4.509461e-06,5.0,4.901624,34.907184,True
4.511128e-06,5.0,4.907691,34.900452,True
4.512795e-06,5.0,4.913754,34.893726,True
4.514462e-06,5.0,4.919815,34.887007,True
4.516129e-06,5.0,4.925873,34.880295,True
4.517796e-06,5.0,4.931929,34.873589,True
4.519463e-06,5.0,4.937981,34.866889,True
4.521130e-06,5.0,4.944031,34.860195,True
4.522797e-06,5.0,4.950078,34.853508,True
4.524464e-06,5.0,4.956122,34.846828,True
4.526132e-06,5.0,4.962163,34.840154,True
4.527799e-06,5.0,4.968202,34.833486,True
4.529466e-06,5.0,4.974238,34.826825,True
4.531133e-06,5.0,4.980271,34.820170,True
4.532800e-06,5.0,4.986301,34.813522,True
4.534467e-06,5.0,4.992328,34.806881,True
4.536134e-06,5.0,4.998352,34.800246,True
4.537801e-06,5.0,5.004374,34.793617,True
4.539468e-06,5.0,5.010393,34.786995,True
4.541135e-06,5.0,5.016409,34.780380,True
4.542802e-06,5.0,5.022422,34.773771,True
4.544469e-06,5.0,5.028432,34.767169,True
4.546137e-06,5.0,5.034439,34.760573,True
4.547804e-06,5.0,5.040444,34.753984,True
4.549471e-06,5.0,5.046446,34.747402,True
4.551138e-06,5.0,5.052444,34.740826,True
4.552805e-06,5.0,5.058440,34.734257,True
4.554472e-06,5.0,5.064433,34.727695,True
4.556139e-06,5.0,5.070423,34.721139,True
4.557806e-06,5.0,5.076411,34.714590,True
4.559473e-06,5.0,5.082395,34.708048,True
4.561140e-06,5.0,5.088376,34.701512,True
4.562807e-06,5.0,5.094355,34.694984,True
4.564474e-06,5.0,5.100331,34.688461,True
4.566142e-06,5.0,5.106303,34.681946,True
4.567809e-06,5.0,5.112273,34.675437,True
4.569476e-06,5.0,5.118240,34.668935,True
4.571143e-06,5.0,5.124204,34.662440,True
4.572810e-06,5.0,5.130165,34.655952,True
4.574477e-06,5.0,5.136123,34.649470,True
4.576144e-06,5.0,5.142078,34.642996,True
4.577811e-06,5.0,5.148030,34.636528,True
4.579478e-06,5.0,5.153980,34.630067,True
4.581145e-06,5.0,5.159926,34.623612,True
4.582812e-06,5.0,5.165869,34.617165,True
4.584479e-06,5.0,5.171810,34.610724,True
4.586147e-06,5.0,5.177747,34.604290,True
4.587814e-06,5.0,5.183681,34.597864,True
4.589481e-06,5.0,5.189613,34.591444,True
4.591148e-06,5.0,5.195541,34.585030,True
4.592815e-06,5.0,5.201467,34.578624,True
4.594482e-06,5.0,5.207389,34.572225,True
4.596149e-06,5.0,5.213309,34.565832,True
4.597816e-06,5.0,5.219225,34.559447,True
4.599483e-06,5.0,5.225139,34.553068,True
4.601150e-06,5.0,5.231049,34.546697,True
4.602817e-06,5.0,5.236957,34.540332,True
4.604484e-06,5.0,5.242861,34.533974,True
4.606152e-06,5.0,5.248763,34.527623,True
4.607819e-06,5.0,5.254661,34.521279,True
4.609486e-06,5.0,5.260557,34.514943,True
4.611153e-06,5.0,5.266449,34.508613,True
4.612820e-06,5.0,5.272339,34.502290,True
4.614487e-06,5.0,5.278225,34.495974,True
4.616154e-06,5.0,5.284108,34.489665,True
4.617821e-06,5.0,5.289988,34.483363,True
4.619488e-06,5.0,5.295865,34.477068,True
4.621155e-06,5.0,5.301740,34.470780,True
4.622822e-06,5.0,5.307611,34.464500,True
4.624489e-06,5.0,5.313479,34.458226,True
4.626157e-06,5.0,5.319343,34.451959,True
4.627824e-06,5.0,5.325205,34.445699,True
4.629491e-06,5.0,5.331064,34.439447,True
4.631158e-06,5.0,5.336920,34.433201,True
4.632825e-06,5.0,5.342772,34.426963,True
4.634492e-06,5.0,5.348622,34.420731,True
4.636159e-06,5.0,5.354468,34.414507,True
4.637826e-06,5.0,5.360311,34.408290,True
4.639493e-06,5.0,5.366152,34.402080,True
4.641160e-06,5.0,5.371989,34.395877,True
4.642827e-06,5.0,5.377823,34.389681,True
4.644494e-06,5.0,5.383653,34.383492,True
4.646162e-06,5.0,5.389481,34.377310,True
4.647829e-06,5.0,5.395306,34.371136,True
4.649496e-06,5.0,5.401127,34.364969,True
4.651163e-06,5.0,5.406945,34.358808,True
4.652830e-06,5.0,5.412761,34.352655,True
4.654497e-06,5.0,5.418573,34.346509,True
4.656164e-06,5.0,5.424382,34.340371,True
4.657831e-06,5.0,5.430187,34.334239,True
4.659498e-06,5.0,5.435990,34.328114,True
4.661165e-06,5.0,5.441789,34.321997,True
4.662832e-06,5.0,5.447585,34.315887,True
4.664499e-06,5.0,5.453379,34.309784,True
4.666167e-06,5.0,5.459168,34.303688,True
4.667834e-06,5.0,5.464955,34.297600,True
4.669501e-06,5.0,5.470739,34.291519,True
4.671168e-06,5.0,5.476519,34.285444,True
4.672835e-06,5.0,5.482296,34.279377,True
4.674502e-06,5.0,5.488070,34.273318,True
4.676169e-06,5.0,5.493841,34.267265,True
4.677836e-06,5.0,5.499609,34.261220,True
4.679503e-06,5.0,5.505373,34.255182,True
4.681170e-06,5.0,5.511134,34.249151,True
4.682837e-06,5.0,5.516892,34.243127,True
4.684504e-06,5.0,5.522647,34.237111,True
4.686172e-06,5.0,5.528398,34.231102,True
4.687839e-06,5.0,5.534146,34.225100,True
4.689506e-06,5.0,5.539892,34.219105,True
4.691173e-06,5.0,5.545633,34.213118,True
4.692840e-06,5.0,5.551372,34.207138,True
4.694507e-06,5.0,5.557107,34.201165,True
4.696174e-06,5.0,5.562839,34.195199,True
4.697841e-06,5.0,5.568568,34.189241,True
4.699508e-06,5.0,5.574294,34.183290,True
4.701175e-06,5.0,5.580016,34.177346,True
4.702842e-06,5.0,5.585735,34.171410,True
4.704509e-06,5.0,5.591451,34.165480,True
